County,Counties,City,State,Postal Code,2020 Census Tract,LocationID
King,3009.0,Auburn,WA,98002.0,53033031102.0,888
King,3009.0,Auburn,WA,98042.0,53033031601.0,889
King,3009.0,Auburn,WA,98092.0,53033029602.0,890
King,3009.0,Auburn,WA,98092.0,53033029604.0,891
King,3009.0,Auburn,WA,98092.0,53033029702.0,892
King,3009.0,Auburn,WA,98092.0,53033030404.0,893
King,3009.0,Auburn,WA,98092.0,53033030503.0,894
King,3009.0,Auburn,WA,98092.0,53033030600.0,895
King,3009.0,Auburn,WA,98092.0,53033031000.0,896
King,3009.0,Auburn,WA,98092.0,53033031101.0,897
King,3009.0,Auburn,WA,98092.0,53033031102.0,898
King,3009.0,Auburn,WA,98092.0,53033031202.0,899
King,3009.0,Auburn,WA,98092.0,53033031204.0,900
King,3009.0,Auburn,WA,98092.0,53033031206.0,901
King,3009.0,Auburn,WA,98092.0,53033031207.0,902
King,3009.0,Auburn,WA,98092.0,53033031208.0,903
King,3009.0,Auburn,WA,98092.0,53033031601.0,904
King,3009.0,Auburn,WA,98092.0,53033031603.0,905
King,3009.0,Auburn,WA,98092.0,53033031605.0,906
King,3009.0,Baring,WA,98224.0,53033032800.0,907
King,3009.0,Beaux Arts,WA,98004.0,53033023901.0,908
King,3009.0,Beaux Arts,WA,98004.0,53033024001.0,909
King,3009.0,Bellevue,WA,98004.0,53033023601.0,910
King,3009.0,Bellevue,WA,98004.0,53033023701.0,911
King,3009.0,Bellevue,WA,98004.0,53033023702.0,912
King,3009.0,Bellevue,WA,98004.0,53033023801.0,913
King,3009.0,Bellevue,WA,98004.0,53033023805.0,914
King,3009.0,Bellevue,WA,98004.0,53033023806.0,915
King,3009.0,Bellevue,WA,98004.0,53033023807.0,916
King,3009.0,Bellevue,WA,98004.0,53033023808.0,917
King,3009.0,Bellevue,WA,98004.0,53033023901.0,918
King,3009.0,Bellevue,WA,98004.0,53033023902.0,919
King,3009.0,Bellevue,WA,98004.0,53033024001.0,920
King,3009.0,Bellevue,WA,98004.0,53033024002.0,921
King,3009.0,Bellevue,WA,98004.0,53033024100.0,922
King,3009.0,Bellevue,WA,98005.0,53033022804.0,923
King,3009.0,Bellevue,WA,98005.0,53033022805.0,924
King,3009.0,Bellevue,WA,98005.0,53033023401.0,925
King,3009.0,Bellevue,WA,98005.0,53033023500.0,926
King,3009.0,Bellevue,WA,98005.0,53033023601.0,927
King,3009.0,Bellevue,WA,98005.0,53033023603.0,928
King,3009.0,Bellevue,WA,98005.0,53033023604.0,929
King,3009.0,Bellevue,WA,98005.0,53033023701.0,930
King,3009.0,Bellevue,WA,98005.0,53033023702.0,931
King,3009.0,Bellevue,WA,98005.0,53033023801.0,932
King,3009.0,Bellevue,WA,98006.0,53033023902.0,933
King,3009.0,Bellevue,WA,98006.0,53033024701.0,934
King,3009.0,Bellevue,WA,98006.0,53033024704.0,935
King,3009.0,Bellevue,WA,98006.0,53033024800.0,936
King,3009.0,Bellevue,WA,98006.0,53033024901.0,937
King,3009.0,Bellevue,WA,98006.0,53033024902.0,938
King,3009.0,Bellevue,WA,98006.0,53033024904.0,939
King,3009.0,Bellevue,WA,98006.0,53033024905.0,940
King,3009.0,Bellevue,WA,98006.0,53033025001.0,941
King,3009.0,Bellevue,WA,98006.0,53033025006.0,942
King,3009.0,Bellevue,WA,98006.0,53033025007.0,943
King,3009.0,Bellevue,WA,98006.0,53033025008.0,944
King,3009.0,Bellevue,WA,98007.0,53033022804.0,945
King,3009.0,Bellevue,WA,98007.0,53033022805.0,946
King,3009.0,Bellevue,WA,98007.0,53033023000.0,947
King,3009.0,Bellevue,WA,98007.0,53033023201.0,948
King,3009.0,Bellevue,WA,98007.0,53033023202.0,949
King,3009.0,Bellevue,WA,98007.0,53033023300.0,950
King,3009.0,Bellevue,WA,98007.0,53033023401.0,951
King,3009.0,Bellevue,WA,98007.0,53033023403.0,952
King,3009.0,Bellevue,WA,98007.0,53033023603.0,953
King,3009.0,Bellevue,WA,98007.0,53033023604.0,954
King,3009.0,Bellevue,WA,98007.0,53033023702.0,955
King,3009.0,Bellevue,WA,98008.0,53033022901.0,956
King,3009.0,Bellevue,WA,98008.0,53033023000.0,957
King,3009.0,Bellevue,WA,98008.0,53033023100.0,958
King,3009.0,Bellevue,WA,98008.0,53033023202.0,959
King,3009.0,Bellevue,WA,98008.0,53033023300.0,960
King,3009.0,Bellevue,WA,98008.0,53033023403.0,961
King,3009.0,Bellevue,WA,98027.0,53033024800.0,962
King,3009.0,Bellevue,WA,98027.0,53033024902.0,963
King,3009.0,Bellevue,WA,98027.0,53033025006.0,964
King,3009.0,Bellevue,WA,98027.0,53033025008.0,965
King,3009.0,Bellevue,WA,98033.0,53033023701.0,966
King,3009.0,Black Diamond,WA,98010.0,53033031603.0,967
King,3009.0,Black Diamond,WA,98010.0,53033031605.0,968
King,3009.0,Black Diamond,WA,98042.0,53033031605.0,969
King,3009.0,Bothell,WA,98011.0,53033021701.0,970
King,3009.0,Bothell,WA,98011.0,53033021702.0,971
King,3009.0,Bothell,WA,98011.0,53033021802.0,972
King,3009.0,Bothell,WA,98011.0,53033021803.0,973
King,3009.0,Bothell,WA,98011.0,53033021804.0,974
King,3009.0,Bothell,WA,98011.0,53033021905.0,975
King,3009.0,Bothell,WA,98011.0,53033022001.0,976
King,3009.0,Bothell,WA,98011.0,53033022102.0,977
King,3009.0,Bothell,WA,98028.0,53033021702.0,978
King,3009.0,Bothell,WA,98028.0,53033022102.0,979
King,3009.0,Bothell,WA,98034.0,53033022001.0,980
King,3009.0,Bothell,WA,98041.0,53033021804.0,981
King,3009.0,Bothell,WA,98072.0,53033021802.0,982
King,3009.0,Burien,WA,98146.0,53033026700.0,983
King,3009.0,Burien,WA,98146.0,53033026802.0,984
King,3009.0,Burien,WA,98146.0,53033027500.0,985
King,3009.0,Burien,WA,98146.0,53033027600.0,986
King,3009.0,Burien,WA,98148.0,53033028000.0,987
King,3009.0,Burien,WA,98148.0,53033028402.0,988
King,3009.0,Burien,WA,98148.0,53033028500.0,989
King,3009.0,Burien,WA,98166.0,53033027500.0,990
King,3009.0,Burien,WA,98166.0,53033027600.0,991
King,3009.0,Burien,WA,98166.0,53033027800.0,992
King,3009.0,Burien,WA,98166.0,53033027901.0,993
King,3009.0,Burien,WA,98166.0,53033027902.0,994
King,3009.0,Burien,WA,98166.0,53033028600.0,995
King,3009.0,Burien,WA,98168.0,53033026400.0,996
King,3009.0,Burien,WA,98168.0,53033027000.0,997
King,3009.0,Burien,WA,98168.0,53033027100.0,998
King,3009.0,Burien,WA,98168.0,53033027400.0,999
King,3009.0,Burien,WA,98168.0,53033028000.0,1000
King,3009.0,Carnation,WA,98014.0,53033032315.0,1001
King,3009.0,Carnation,WA,98014.0,53033032402.0,1002
King,3009.0,Carnation,WA,98014.0,53033032500.0,1003
King,3009.0,Carnation,WA,98014.0,53033032601.0,1004
King,3009.0,Carnation,WA,98019.0,53033032401.0,1005
King,3009.0,Carnation,WA,98053.0,53033032315.0,1006
King,3009.0,Clyde Hill,WA,98004.0,53033024100.0,1007
King,3009.0,Covington,WA,98042.0,53033031704.0,1008
King,3009.0,Covington,WA,98042.0,53033031705.0,1009
King,3009.0,Covington,WA,98042.0,53033031707.0,1010
King,3009.0,Covington,WA,98042.0,53033031708.0,1011
King,3009.0,Covington,WA,98042.0,53033031709.0,1012
King,3009.0,Covington,WA,98042.0,53033031710.0,1013
King,3009.0,Covington,WA,98042.0,53033032005.0,1014
King,3009.0,Covington,WA,98042.0,53033032006.0,1015
King,3009.0,Covington,WA,98042.0,53033032007.0,1016
King,3009.0,Des Moines,WA,98032.0,53033029003.0,1017
King,3009.0,Des Moines,WA,98032.0,53033030003.0,1018
King,3009.0,Des Moines,WA,98148.0,53033028700.0,1019
King,3009.0,Des Moines,WA,98198.0,53033028700.0,1020
King,3009.0,Des Moines,WA,98198.0,53033028801.0,1021
King,3009.0,Des Moines,WA,98198.0,53033028901.0,1022
King,3009.0,Des Moines,WA,98198.0,53033028902.0,1023
King,3009.0,Des Moines,WA,98198.0,53033029001.0,1024
King,3009.0,Des Moines,WA,98198.0,53033029003.0,1025
King,3009.0,Des Moines,WA,98198.0,53033030003.0,1026
King,3009.0,Des Moines,WA,98198.0,53033030102.0,1027
King,3009.0,Duvall,WA,98014.0,53033032402.0,1028
King,3009.0,Duvall,WA,98014.0,53033032500.0,1029
King,3009.0,Duvall,WA,98019.0,53033032311.0,1030
King,3009.0,Duvall,WA,98019.0,53033032327.0,1031
King,3009.0,Duvall,WA,98019.0,53033032401.0,1032
King,3009.0,Duvall,WA,98019.0,53033032402.0,1033
King,3009.0,Duvall,WA,98019.0,53033032500.0,1034
King,3009.0,Duvall,WA,98072.0,53033032311.0,1035
King,3009.0,Enumclaw,WA,98022.0,53033031202.0,1036
King,3009.0,Enumclaw,WA,98022.0,53033031301.0,1037
King,3009.0,Enumclaw,WA,98022.0,53033031302.0,1038
King,3009.0,Enumclaw,WA,98022.0,53033031400.0,1039
King,3009.0,Enumclaw,WA,98022.0,53033031501.0,1040
King,3009.0,Enumclaw,WA,98022.0,53033031502.0,1041
King,3009.0,Fall City,WA,98024.0,53033032221.0,1042
King,3009.0,Fall City,WA,98024.0,53033032500.0,1043
King,3009.0,Fall City,WA,98024.0,53033032601.0,1044
King,3009.0,Fall City,WA,98024.0,53033032603.0,1045
King,3009.0,Fall City,WA,98024.0,53033032605.0,1046
King,3009.0,Fall City,WA,98024.0,53033032800.0,1047
King,3009.0,Federal Way,WA,98001.0,53033030406.0,1048
King,3009.0,Federal Way,WA,98001.0,53033030407.0,1049
King,3009.0,Federal Way,WA,98003.0,53033030003.0,1050
King,3009.0,Federal Way,WA,98003.0,53033030005.0,1051
King,3009.0,Federal Way,WA,98003.0,53033030006.0,1052
King,3009.0,Federal Way,WA,98003.0,53033030007.0,1053
King,3009.0,Federal Way,WA,98003.0,53033030008.0,1054
King,3009.0,Federal Way,WA,98003.0,53033030102.0,1055
King,3009.0,Federal Way,WA,98003.0,53033030201.0,1056
King,3009.0,Federal Way,WA,98003.0,53033030203.0,1057
King,3009.0,Federal Way,WA,98003.0,53033030204.0,1058
King,3009.0,Federal Way,WA,98003.0,53033030304.0,1059
King,3009.0,Federal Way,WA,98003.0,53033030309.0,1060
King,3009.0,Federal Way,WA,98003.0,53033030313.0,1061
King,3009.0,Federal Way,WA,98003.0,53033030314.0,1062
King,3009.0,Federal Way,WA,98003.0,53033030403.0,1063
King,3009.0,Federal Way,WA,98003.0,53033030404.0,1064
King,3009.0,Federal Way,WA,98003.0,53033030406.0,1065
King,3009.0,Federal Way,WA,98003.0,53033030407.0,1066
King,3009.0,Federal Way,WA,98023.0,53033030101.0,1067
King,3009.0,Federal Way,WA,98023.0,53033030102.0,1068
King,3009.0,Federal Way,WA,98023.0,53033030201.0,1069
King,3009.0,Federal Way,WA,98023.0,53033030304.0,1070
King,3009.0,Federal Way,WA,98023.0,53033030305.0,1071
King,3009.0,Federal Way,WA,98023.0,53033030306.0,1072
King,3009.0,Federal Way,WA,98023.0,53033030308.0,1073
King,3009.0,Federal Way,WA,98023.0,53033030309.0,1074
King,3009.0,Federal Way,WA,98023.0,53033030310.0,1075
King,3009.0,Federal Way,WA,98023.0,53033030311.0,1076
King,3009.0,Federal Way,WA,98023.0,53033030312.0,1077
King,3009.0,Hunts Point,WA,98004.0,53033024100.0,1078
King,3009.0,Issaquah,WA,98006.0,53033025006.0,1079
King,3009.0,Issaquah,WA,98006.0,53033025007.0,1080
King,3009.0,Issaquah,WA,98027.0,53033023404.0,1081
King,3009.0,Issaquah,WA,98027.0,53033025006.0,1082
King,3009.0,Issaquah,WA,98027.0,53033025007.0,1083
King,3009.0,Issaquah,WA,98027.0,53033031904.0,1084
King,3009.0,Issaquah,WA,98027.0,53033031912.0,1085
King,3009.0,Issaquah,WA,98027.0,53033032002.0,1086
King,3009.0,Issaquah,WA,98027.0,53033032003.0,1087
King,3009.0,Issaquah,WA,98027.0,53033032102.0,1088
King,3009.0,Issaquah,WA,98027.0,53033032103.0,1089
King,3009.0,Issaquah,WA,98027.0,53033032104.0,1090
King,3009.0,Issaquah,WA,98027.0,53033032219.0,1091
King,3009.0,Issaquah,WA,98027.0,53033032220.0,1092
King,3009.0,Issaquah,WA,98027.0,53033032221.0,1093
King,3009.0,Issaquah,WA,98027.0,53033032604.0,1094
King,3009.0,Issaquah,WA,98029.0,53033032213.0,1095
King,3009.0,Issaquah,WA,98029.0,53033032218.0,1096
King,3009.0,Issaquah,WA,98029.0,53033032219.0,1097
King,3009.0,Issaquah,WA,98029.0,53033032220.0,1098
King,3009.0,Issaquah,WA,98029.0,53033032221.0,1099
King,3009.0,Issaquah,WA,98029.0,53033032222.0,1100
King,3009.0,Issaquah,WA,98029.0,53033032223.0,1101
King,3009.0,Issaquah,WA,98059.0,53033025006.0,1102
King,3009.0,Issaquah,WA,98059.0,53033031912.0,1103
King,3009.0,Issaquah,WA,98075.0,53033032213.0,1104
King,3009.0,Kenmore,WA,98028.0,53033021500.0,1105
King,3009.0,Kenmore,WA,98028.0,53033021600.0,1106
King,3009.0,Kenmore,WA,98028.0,53033021701.0,1107
King,3009.0,Kenmore,WA,98028.0,53033021702.0,1108
King,3009.0,Kenmore,WA,98028.0,53033022101.0,1109
King,3009.0,Kenmore,WA,98028.0,53033022102.0,1110
King,3009.0,Kent,WA,98001.0,53033029804.0,1111
King,3009.0,Kent,WA,98001.0,53033029806.0,1112
King,3009.0,Kent,WA,98030.0,53033029203.0,1113
King,3009.0,Kent,WA,98030.0,53033029504.0,1114
King,3009.0,Kent,WA,98030.0,53033029505.0,1115
King,3009.0,Kent,WA,98030.0,53033029506.0,1116
King,3009.0,Kent,WA,98030.0,53033029507.0,1117
King,3009.0,Kent,WA,98030.0,53033029508.0,1118
King,3009.0,Kent,WA,98030.0,53033029602.0,1119
King,3009.0,Kent,WA,98030.0,53033029603.0,1120
King,3009.0,Kent,WA,98030.0,53033029604.0,1121
King,3009.0,Kent,WA,98030.0,53033029701.0,1122
King,3009.0,Kent,WA,98030.0,53033029702.0,1123
King,3009.0,Kent,WA,98031.0,53033029203.0,1124
King,3009.0,Kent,WA,98031.0,53033029206.0,1125
King,3009.0,Kent,WA,98031.0,53033029207.0,1126
King,3009.0,Kent,WA,98031.0,53033029208.0,1127
King,3009.0,Kent,WA,98031.0,53033029305.0,1128
King,3009.0,Kent,WA,98031.0,53033029306.0,1129
King,3009.0,Kent,WA,98031.0,53033029307.0,1130
King,3009.0,Kent,WA,98031.0,53033029403.0,1131
King,3009.0,Kent,WA,98031.0,53033029405.0,1132
King,3009.0,Kent,WA,98031.0,53033029406.0,1133
King,3009.0,Kent,WA,98031.0,53033029407.0,1134
King,3009.0,Kent,WA,98031.0,53033029408.0,1135
King,3009.0,Kent,WA,98031.0,53033029504.0,1136
King,3009.0,Kent,WA,98031.0,53033029505.0,1137
King,3009.0,Kent,WA,98031.0,53033029506.0,1138
King,3009.0,Kent,WA,98031.0,53033029507.0,1139
King,3009.0,Kent,WA,98031.0,53033029508.0,1140
King,3009.0,Kent,WA,98031.0,53033029602.0,1141
King,3009.0,Kent,WA,98031.0,53033029603.0,1142
King,3009.0,Kent,WA,98031.0,53033029604.0,1143
King,3009.0,Kent,WA,98031.0,53033029701.0,1144
King,3009.0,Kent,WA,98031.0,53033029702.0,1145
King,3009.0,Kent,WA,98032.0,53033028300.0,1146
King,3009.0,Kent,WA,98032.0,53033029004.0,1147
King,3009.0,Kent,WA,98032.0,53033029101.0,1148
King,3009.0,Kent,WA,98032.0,53033029102.0,1149
King,3009.0,Kent,WA,98032.0,53033029203.0,1150
King,3009.0,Kent,WA,98032.0,53033029205.0,1151
King,3009.0,Kent,WA,98032.0,53033029206.0,1152
King,3009.0,Kent,WA,98032.0,53033029208.0,1153
King,3009.0,Kent,WA,98032.0,53033029701.0,1154
King,3009.0,Kent,WA,98032.0,53033029702.0,1155
King,3009.0,Kent,WA,98032.0,53033029803.0,1156
King,3009.0,Kent,WA,98032.0,53033029804.0,1157
King,3009.0,Kent,WA,98032.0,53033030003.0,1158
King,3009.0,Kent,WA,98035.0,53033029701.0,1159
King,3009.0,Kent,WA,98038.0,53033031800.0,1160
King,3009.0,Kent,WA,98042.0,53033029307.0,1161
King,3009.0,Kent,WA,98042.0,53033029405.0,1162
King,3009.0,Kent,WA,98042.0,53033029406.0,1163
King,3009.0,Kent,WA,98042.0,53033029508.0,1164
King,3009.0,Kent,WA,98042.0,53033031204.0,1165
King,3009.0,Kent,WA,98042.0,53033031601.0,1166
King,3009.0,Kent,WA,98042.0,53033031605.0,1167
King,3009.0,Kent,WA,98042.0,53033031704.0,1168
King,3009.0,Kent,WA,98042.0,53033031705.0,1169
King,3009.0,Kent,WA,98042.0,53033031707.0,1170
King,3009.0,Kent,WA,98042.0,53033031708.0,1171
King,3009.0,Kent,WA,98042.0,53033031710.0,1172
King,3009.0,Kent,WA,98042.0,53033031800.0,1173
King,3009.0,Kent,WA,98042.0,53033032005.0,1174
King,3009.0,Kent,WA,98042.0,53033032006.0,1175
King,3009.0,Kent,WA,98058.0,53033029307.0,1176
King,3009.0,Kent,WA,98064.0,53033029407.0,1177
King,3009.0,Kent,WA,98092.0,53033029602.0,1178
King,3009.0,Kirkland,WA,98004.0,53033024100.0,1179
King,3009.0,Kirkland,WA,98011.0,53033022102.0,1180
King,3009.0,Kirkland,WA,98011.0,53033022201.0,1181
King,3009.0,Kirkland,WA,98011.0,53033022204.0,1182
King,3009.0,Kirkland,WA,98033.0,53033022006.0,1183
King,3009.0,Kirkland,WA,98033.0,53033022401.0,1184
King,3009.0,Kirkland,WA,98033.0,53033022402.0,1185
King,3009.0,Kirkland,WA,98033.0,53033022501.0,1186
King,3009.0,Kirkland,WA,98033.0,53033022502.0,1187
King,3009.0,Kirkland,WA,98033.0,53033022603.0,1188
King,3009.0,Kirkland,WA,98033.0,53033022604.0,1189
King,3009.0,Kirkland,WA,98033.0,53033022605.0,1190
King,3009.0,Kirkland,WA,98033.0,53033022606.0,1191
King,3009.0,Kirkland,WA,98033.0,53033022701.0,1192
King,3009.0,Kirkland,WA,98033.0,53033022702.0,1193
King,3009.0,Kirkland,WA,98033.0,53033022703.0,1194
King,3009.0,Kirkland,WA,98034.0,53033021903.0,1195
King,3009.0,Kirkland,WA,98034.0,53033021904.0,1196
King,3009.0,Kirkland,WA,98034.0,53033021905.0,1197
King,3009.0,Kirkland,WA,98034.0,53033021906.0,1198
King,3009.0,Kirkland,WA,98034.0,53033022003.0,1199
King,3009.0,Kirkland,WA,98034.0,53033022005.0,1200
King,3009.0,Kirkland,WA,98034.0,53033022006.0,1201
King,3009.0,Kirkland,WA,98034.0,53033022101.0,1202
King,3009.0,Kirkland,WA,98034.0,53033022201.0,1203
King,3009.0,Kirkland,WA,98034.0,53033022203.0,1204
King,3009.0,Kirkland,WA,98034.0,53033022204.0,1205
King,3009.0,Kirkland,WA,98034.0,53033022205.0,1206
King,3009.0,Kirkland,WA,98034.0,53033022300.0,1207
King,3009.0,Kirkland,WA,98034.0,53033022401.0,1208
King,3009.0,Kirkland,WA,98034.0,53033022603.0,1209
King,3009.0,Kirkland,WA,98034.0,53033022605.0,1210
King,3009.0,Kirkland,WA,98072.0,53033021906.0,1211
King,3009.0,Lake Forest Park,WA,98155.0,53033020401.0,1212
King,3009.0,Lake Forest Park,WA,98155.0,53033020402.0,1213
King,3009.0,Lake Forest Park,WA,98155.0,53033021300.0,1214
King,3009.0,Lake Forest Park,WA,98155.0,53033021400.0,1215
King,3009.0,Lake Forest Park,WA,98155.0,53033021500.0,1216
King,3009.0,Maple Valley,WA,98010.0,53033031604.0,1217
King,3009.0,Maple Valley,WA,98010.0,53033031605.0,1218
King,3009.0,Maple Valley,WA,98027.0,53033031904.0,1219
King,3009.0,Maple Valley,WA,98027.0,53033032002.0,1220
King,3009.0,Maple Valley,WA,98027.0,53033032003.0,1221
King,3009.0,Maple Valley,WA,98038.0,53033031603.0,1222
King,3009.0,Maple Valley,WA,98038.0,53033031604.0,1223
King,3009.0,Maple Valley,WA,98038.0,53033031800.0,1224
King,3009.0,Maple Valley,WA,98038.0,53033031904.0,1225
King,3009.0,Maple Valley,WA,98038.0,53033032002.0,1226
King,3009.0,Maple Valley,WA,98038.0,53033032003.0,1227
King,3009.0,Maple Valley,WA,98038.0,53033032005.0,1228
King,3009.0,Maple Valley,WA,98038.0,53033032006.0,1229
King,3009.0,Maple Valley,WA,98038.0,53033032007.0,1230
King,3009.0,Maple Valley,WA,98038.0,53033032008.0,1231
King,3009.0,Maple Valley,WA,98038.0,53033032010.0,1232
King,3009.0,Maple Valley,WA,98038.0,53033032011.0,1233
King,3009.0,Maple Valley,WA,98045.0,53033032003.0,1234
King,3009.0,Maple Valley,WA,98051.0,53033031603.0,1235
King,3009.0,Maple Valley,WA,98058.0,53033032002.0,1236
King,3009.0,Maple Valley,WA,98058.0,53033032007.0,1237
King,3009.0,Maple Valley,WA,98059.0,53033031904.0,1238
King,3009.0,Medina,WA,98039.0,53033024002.0,1239
King,3009.0,Medina,WA,98039.0,53033024200.0,1240
King,3009.0,Mercer Island,WA,98040.0,53033024301.0,1241
King,3009.0,Mercer Island,WA,98040.0,53033024302.0,1242
King,3009.0,Mercer Island,WA,98040.0,53033024400.0,1243
King,3009.0,Mercer Island,WA,98040.0,53033024500.0,1244
King,3009.0,Mercer Island,WA,98040.0,53033024601.0,1245
King,3009.0,Mercer Island,WA,98040.0,53033024602.0,1246
King,3009.0,Newcastle,WA,98006.0,53033024704.0,1247
King,3009.0,Newcastle,WA,98006.0,53033025001.0,1248
King,3009.0,Newcastle,WA,98056.0,53033024703.0,1249
King,3009.0,Newcastle,WA,98056.0,53033024704.0,1250
King,3009.0,Newcastle,WA,98056.0,53033025001.0,1251
King,3009.0,Newcastle,WA,98059.0,53033025001.0,1252
King,3009.0,Newcastle,WA,98059.0,53033025005.0,1253
King,3009.0,Normandy Park,WA,98148.0,53033028600.0,1254
King,3009.0,Normandy Park,WA,98166.0,53033027800.0,1255
King,3009.0,Normandy Park,WA,98166.0,53033028600.0,1256
King,3009.0,Normandy Park,WA,98198.0,53033028600.0,1257
King,3009.0,Normandy Park,WA,98198.0,53033028901.0,1258
King,3009.0,North Bend,WA,98045.0,53033032704.0,1259
King,3009.0,North Bend,WA,98045.0,53033032705.0,1260
King,3009.0,North Bend,WA,98045.0,53033032706.0,1261
King,3009.0,North Bend,WA,98045.0,53033032800.0,1262
King,3009.0,North Bend,WA,98065.0,53033032800.0,1263
King,3009.0,Pacific,WA,98001.0,53033030404.0,1264
King,3009.0,Pacific,WA,98047.0,53033030901.0,1265
King,3009.0,Pacific,WA,98047.0,53033030902.0,1266
King,3009.0,Preston,WA,98024.0,53033032221.0,1267
King,3009.0,Preston,WA,98027.0,53033032221.0,1268
King,3009.0,Preston,WA,98050.0,53033032221.0,1269
King,3009.0,Ravensdale,WA,98038.0,53033032010.0,1270
King,3009.0,Ravensdale,WA,98051.0,53033031501.0,1271
King,3009.0,Ravensdale,WA,98051.0,53033031603.0,1272
King,3009.0,Ravensdale,WA,98051.0,53033032003.0,1273
King,3009.0,Redmond,WA,98014.0,53033032315.0,1274
King,3009.0,Redmond,WA,98014.0,53033032500.0,1275
King,3009.0,Redmond,WA,98033.0,53033022605.0,1276
King,3009.0,Redmond,WA,98033.0,53033022606.0,1277
King,3009.0,Redmond,WA,98052.0,53033022605.0,1278
King,3009.0,Redmond,WA,98052.0,53033022606.0,1279
King,3009.0,Redmond,WA,98052.0,53033022802.0,1280
King,3009.0,Redmond,WA,98052.0,53033022803.0,1281
King,3009.0,Redmond,WA,98052.0,53033022902.0,1282
King,3009.0,Redmond,WA,98052.0,53033032313.0,1283
King,3009.0,Redmond,WA,98052.0,53033032321.0,1284
King,3009.0,Redmond,WA,98052.0,53033032322.0,1285
King,3009.0,Redmond,WA,98052.0,53033032323.0,1286
King,3009.0,Redmond,WA,98052.0,53033032324.0,1287
King,3009.0,Redmond,WA,98052.0,53033032325.0,1288
King,3009.0,Redmond,WA,98052.0,53033032326.0,1289
King,3009.0,Redmond,WA,98052.0,53033032330.0,1290
King,3009.0,Redmond,WA,98052.0,53033032331.0,1291
King,3009.0,Redmond,WA,98053.0,53033032215.0,1292
King,3009.0,Redmond,WA,98053.0,53033032313.0,1293
King,3009.0,Redmond,WA,98053.0,53033032315.0,1294
King,3009.0,Redmond,WA,98053.0,53033032318.0,1295
King,3009.0,Redmond,WA,98053.0,53033032326.0,1296
King,3009.0,Redmond,WA,98053.0,53033032327.0,1297
King,3009.0,Redmond,WA,98053.0,53033032328.0,1298
King,3009.0,Redmond,WA,98053.0,53033032332.0,1299
King,3009.0,Redmond,WA,98053.0,53033032333.0,1300
King,3009.0,Redmond,WA,98072.0,53033032321.0,1301
King,3009.0,Redmond,WA,98072.0,53033032322.0,1302
King,3009.0,Redmond,WA,98072.0,53033032326.0,1303
King,3009.0,Redmond,WA,98072.0,53033032327.0,1304
King,3009.0,Redmond,WA,98074.0,53033032316.0,1305
King,3009.0,Renton,WA,98027.0,53033031912.0,1306
King,3009.0,Renton,WA,98031.0,53033029305.0,1307
King,3009.0,Renton,WA,98038.0,53033031800.0,1308
King,3009.0,Renton,WA,98038.0,53033032007.0,1309
King,3009.0,Renton,WA,98042.0,53033031800.0,1310
King,3009.0,Renton,WA,98055.0,53033025302.0,1311
King,3009.0,Renton,WA,98055.0,53033025303.0,1312
King,3009.0,Renton,WA,98055.0,53033025703.0,1313
King,3009.0,Renton,WA,98055.0,53033025704.0,1314
King,3009.0,Renton,WA,98055.0,53033025805.0,1315
King,3009.0,Renton,WA,98055.0,53033025806.0,1316
King,3009.0,Renton,WA,98055.0,53033026003.0,1317
King,3009.0,Renton,WA,98055.0,53033026004.0,1318
King,3009.0,Renton,WA,98055.0,53033026101.0,1319
King,3009.0,Renton,WA,98055.0,53033026200.0,1320
King,3009.0,Renton,WA,98055.0,53033029305.0,1321
King,3009.0,Renton,WA,98055.0,53033029308.0,1322
King,3009.0,Renton,WA,98055.0,53033029309.0,1323
King,3009.0,Renton,WA,98056.0,53033024703.0,1324
King,3009.0,Renton,WA,98056.0,53033024704.0,1325
King,3009.0,Renton,WA,98056.0,53033025001.0,1326
King,3009.0,Renton,WA,98056.0,53033025201.0,1327
King,3009.0,Renton,WA,98056.0,53033025202.0,1328
King,3009.0,Renton,WA,98056.0,53033025302.0,1329
King,3009.0,Renton,WA,98056.0,53033025304.0,1330
King,3009.0,Renton,WA,98056.0,53033025401.0,1331
King,3009.0,Renton,WA,98056.0,53033025402.0,1332
King,3009.0,Renton,WA,98056.0,53033025500.0,1333
King,3009.0,Renton,WA,98056.0,53033025601.0,1334
King,3009.0,Renton,WA,98057.0,53033025302.0,1335
King,3009.0,Renton,WA,98057.0,53033025303.0,1336
King,3009.0,Renton,WA,98057.0,53033025704.0,1337
King,3009.0,Renton,WA,98057.0,53033026003.0,1338
King,3009.0,Renton,WA,98057.0,53033026004.0,1339
King,3009.0,Renton,WA,98057.0,53033026200.0,1340
King,3009.0,Renton,WA,98058.0,53033025602.0,1341
King,3009.0,Renton,WA,98058.0,53033025702.0,1342
King,3009.0,Renton,WA,98058.0,53033025704.0,1343
King,3009.0,Renton,WA,98058.0,53033025803.0,1344
King,3009.0,Renton,WA,98058.0,53033025804.0,1345
King,3009.0,Renton,WA,98058.0,53033029304.0,1346
King,3009.0,Renton,WA,98058.0,53033029307.0,1347
King,3009.0,Renton,WA,98058.0,53033029308.0,1348
King,3009.0,Renton,WA,98058.0,53033031800.0,1349
King,3009.0,Renton,WA,98058.0,53033031904.0,1350
King,3009.0,Renton,WA,98058.0,53033031906.0,1351
